año,mes,Id_suc,Formato,VentaTotal,VentaOftálmico,VentaSolar,VentaLenteContacto,VentaOtros,Descuento_Oftálmico,Descuento_Solar,Descuento_LenteContacto,Descuento_Otros,mes_num,fecha
2022,noviembre,256,C,65.38915756,18.13985511,15.57595134,15.69924131,15.9741098,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,257,B,46.61338069,16.66343864,17.48150514,0,12.46843691,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,258,F,63.74438656,18.01250196,14.17248546,15.52479381,16.03460534,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,259,F,65.40702481,17.70166176,15.80461702,16.68800117,15.21274486,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,260,F,66.20514934,18.49567689,16.02037256,15.98319189,15.705908,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,261,F,67.60081494,18.97882688,16.07925087,16.69409085,15.84864635,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,262,F,67.19309894,18.3838819,16.22389607,16.28165903,16.30366194,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,263,C,73.19909461,20.32982762,17.29110397,17.87301823,17.70514479,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,264,E,66.941211,18.96103799,15.31468708,16.19069534,16.47479059,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,265,F,65.401089,18.33660324,15.31200371,15.91119448,15.84128758,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,266,F,64.74334071,18.20401616,14.54835911,16.80351303,15.18745241,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,267,F,63.99360663,18.01698906,15.11105931,16.16010095,14.70545731,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,268,F,67.63382387,19.03741653,15.52044045,16.26132982,16.81463706,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,269,C,67.30609388,18.89300667,16.04013411,16.59383281,15.77912028,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,270,C,70.93767905,19.33100974,18.39463447,16.39784635,16.81418849,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,271,C,67.97846155,18.69266017,16.63277384,16.35419491,16.29883262,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,272,C,69.73985915,19.32355791,16.89466444,16.75064321,16.77099359,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,274,F,67.31679237,18.75572339,15.90428343,16.22936865,16.4274169,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,275,F,63.92424692,18.06125917,16.39867758,13.70346105,15.76084912,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,277,C,69.717016,19.57317497,15.84352722,17.28287014,17.01744366,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,279,C,68.562639,19.21887689,16.32738366,16.75973899,16.25663946,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,315,F,70.22784666,19.66855177,16.30100037,17.62039369,16.63790084,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,316,F,65.46001806,18.36451243,14.31325094,16.71956604,16.06268864,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,317,D,67.47662635,18.71123618,15.93597407,17.03069959,15.79871649,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,318,A,68.0024572,18.96413231,15.58485399,16.80798754,16.64548336,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,319,F,66.65323781,18.8417567,14.77025248,17.01744366,16.02378497,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,320,A,64.63223712,18.08382243,15.15706903,16.47289884,14.91844682,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,321,A,65.81008697,17.95114101,16.18266542,15.8629453,15.81333524,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,322,A,62.95071733,17.77803655,13.92883924,16.3499214,14.89392014,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,323,A,66.11420499,18.64423221,15.41024084,16.91794245,15.14178949,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,324,D,69.68501471,19.00030082,16.89406628,17.28940063,16.50124698,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,325,F,65.5062504,18.638289,14.55027941,16.54447388,15.7732081,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,326,D,65.23471441,18.38448346,15.08273981,16.58308674,15.1844044,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,327,F,67.92946878,18.8897089,15.25771255,17.55698246,16.22506487,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,328,F,68.49656418,18.73280174,15.94707005,17.27752078,16.53917161,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,329,F,66.99605579,18.87205568,15.367743,17.13212996,15.62412714,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,330,F,67.65406289,19.02032461,15.66002059,16.71742654,16.25629115,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,331,F,64.03500572,17.93290411,15.40024586,15.28453632,15.41731944,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,332,D,68.33378742,18.97461183,15.87232298,17.4461781,16.0406745,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,333,F,66.03272003,18.53241888,15.06225545,15.9693636,16.4686821,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,334,A,64.10964933,18.02139649,14.85153797,15.74485569,15.49185918,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,335,A,66.0956153,18.48753533,15.64568914,16.38506468,15.57732615,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,336,A,64.14748522,17.52259823,15.13406127,15.98319189,15.50763384,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,337,D,66.38338099,18.4843126,16.17078297,16.05195585,15.67632956,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,338,A,64.82797429,18.43558906,15.0157765,15.48717181,15.88943692,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,339,F,65.05521032,18.3432596,15.39963066,16.09513404,15.21718602,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,341,A,65.0225046,18.38391302,15.13593217,16.2041816,15.29847781,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,342,D,65.00696022,18.54721647,16.15952546,15.00060631,15.29961198,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,343,F,63.86956076,18.06102995,14.19599968,16.2595084,15.35302273,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,344,F,69.90104741,19.36890803,16.67999454,17.20118813,16.6509567,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,345,A,64.77746576,18.57389956,14.38931098,15.90749807,15.90675715,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,346,F,66.95117369,18.93728762,15.79139551,16.80638103,15.41610952,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,347,F,66.42270353,18.50213169,15.90564473,16.02762375,15.98730336,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,348,F,65.85951896,18.31150184,15.44983619,16.73446977,15.36371116,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,349,F,66.1003831,18.28557096,15.67617401,16.65523209,15.48340604,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,350,F,65.84482695,18.87637625,14.96386494,16.89517029,15.10941547,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,351,A,62.67166072,17.7473558,14.75590837,15.63163738,14.53675917,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,352,D,64.28601678,18.3411504,15.12032368,16.03221091,14.79233179,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,353,F,62.67471946,17.7255516,15.27203036,15.62576461,14.05137288,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,354,F,67.76790209,18.8700479,15.72223428,16.87087873,16.30474118,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,355,F,66.67806562,18.41168036,15.44788344,16.61138847,16.20711335,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,356,A,63.9729466,17.93907406,14.8076506,15.64102712,15.58519482,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,357,A,64.85781282,18.1520036,15.90774492,15.36158259,15.43648171,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,358,A,65.29761844,18.47086993,15.25983795,16.27116003,15.29575053,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,359,A,65.49236154,18.58990017,16.12099145,15.48208466,15.29938525,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,360,D,62.19330304,18.27764144,13.3770056,15.58723737,14.95141863,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,361,A,64.20504389,18.30150299,14.43554927,15.76768675,15.70030489,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,362,D,62.83147403,17.71958203,15.47316704,15.38495946,14.25376549,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,363,F,67.57791886,18.60828831,16.42543328,16.31563417,16.2285631,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,364,D,65.79976882,18.54329653,15.43271821,15.85439049,15.9693636,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,365,A,65.25958251,18.40751445,14.84191051,16.04778048,15.96237708,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,366,A,65.81515171,18.10705161,15.83838175,16.4247712,15.44494716,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,367,A,66.89041578,18.47482796,15.78360146,16.7431781,15.88880826,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,368,F,67.79433138,18.98827604,15.2856864,16.95957663,16.56079232,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,369,A,64.68698571,18.28761781,14.92769697,15.77715344,15.69451749,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,370,F,66.57382758,18.64654858,15.15759176,16.37714674,16.3925405,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,371,D,62.75988017,17.89827162,14.26531148,15.31245144,15.28384563,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,372,D,67.72336907,18.9289491,15.65907153,16.53890904,16.5964394,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,373,D,66.80490102,18.59446597,16.33682949,15.77052202,16.10308353,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,374,A,65.6100295,18.43022505,14.79120163,16.46239432,15.92620849,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,375,D,67.40381242,18.9528666,15.88931122,16.76608855,15.79554604,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,376,D,67.18869291,18.4810418,15.64857191,16.46437677,16.59470243,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,377,A,69.88945501,19.34983242,16.31185159,16.97582463,17.25194638,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,378,A,68.45246575,19.28563186,17.20944832,15.78945269,16.16793289,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,380,A,64.33120817,18.25379937,15.84075987,14.31810238,15.91854655,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,381,D,67.16522805,18.46869918,15.81252113,17.17689238,15.70711536,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,382,A,61.85030853,18.26723815,13.41801362,14.16687141,15.99818535,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,383,D,67.77979376,19.30910684,15.89019078,16.75074945,15.82974669,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,384,D,65.54365845,18.61077204,14.97991059,15.79402618,16.15894964,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,385,F,66.25832995,18.80456805,15.27946016,16.13189993,16.04240181,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,386,D,67.94235818,19.13878392,16.41329936,16.58415401,15.80612089,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,387,F,66.77673184,18.6155565,15.36456132,16.53884338,16.25777063,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,388,D,66.38116328,18.54622029,15.87500446,15.65494846,16.30499007,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,389,D,68.06610065,18.97647782,15.48265118,16.91203794,16.69493371,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,390,D,68.67888966,18.66786108,16.0192693,17.31857235,16.67318693,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,391,D,68.09691491,18.98429994,15.71522717,16.76958716,16.62780065,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,392,A,63.89144351,18.36426911,14.45049882,15.80324791,15.27342766,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,393,F,66.70556135,18.27142639,15.3784856,17.00808347,16.04756588,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,394,D,66.72925936,18.14121813,15.60643635,17.03358606,15.94801882,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,395,F,66.27498536,18.2194699,16.33191587,16.87064317,14.85295641,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,396,D,65.49953504,18.31461998,15.55597673,16.39466622,15.23427211,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,397,F,67.80302141,18.81258769,15.59806109,17.51532995,15.87704268,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,398,F,64.80043738,17.97065228,15.82426136,15.55140489,15.45411885,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,399,D,66.43719513,18.37416549,16.38452855,15.37028107,16.30822002,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,400,F,68.24635379,18.7034357,16.71748145,16.58609728,16.23933936,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,401,A,68.68606871,19.31145673,15.36477375,17.14349188,16.86634636,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,402,F,68.872884,19.04622337,16.64948832,16.97980347,16.19736883,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,403,A,63.43979245,18.00235833,14.72417226,15.28591626,15.42734559,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,404,D,67.41200263,18.9213833,16.43771234,15.86165381,16.19125317,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,405,D,68.93596134,19.67916162,16.2793638,16.24973776,16.72769817,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,406,A,65.77602123,18.27456768,15.81347086,15.44749243,16.24049026,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,407,A,64.2929716,18.09393901,15.89520207,14.54112493,15.7627056,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,408,D,67.16515957,18.72840071,16.8071344,16.55480099,15.07482346,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,409,D,64.7756707,18.73215746,16.07152802,14.70955568,15.26242954,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,410,F,68.17417666,19.1996294,15.74934813,16.55776893,16.6674302,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,411,A,65.252208,18.04841344,15.14814039,16.03340884,16.02224533,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,412,F,66.52711675,18.66507685,16.25541984,16.15153043,15.45508963,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,413,D,67.27337762,18.89363003,16.32567876,16.47639927,15.57766956,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,414,A,62.27372343,18.06430576,14.15554786,15.24030422,14.81356559,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,415,F,67.06093955,18.64816685,15.43311503,16.42233981,16.55731786,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,416,D,68.74645627,18.86284416,16.43319832,16.79226386,16.65814993,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,417,F,65.92927139,18.34420998,14.75160392,16.75212957,16.08132793,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,419,F,66.66436553,18.38055642,15.21817027,16.97954998,16.08608885,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,420,D,66.15613689,18.69801698,14.79120163,17.09856234,15.56835593,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,421,F,66.8499269,18.48108887,15.35731182,16.85276858,16.15875763,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,422,D,71.02649179,19.86230101,16.37969039,17.69866073,17.08583966,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,423,F,67.54570658,18.56063397,16.24684061,17.15713485,15.58109715,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,424,F,69.00450853,18.61395873,16.57678552,17.31319924,16.50056504,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,425,D,69.00615149,19.46607508,16.61468035,15.83891071,17.08648535,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,426,F,65.61680381,19.03025064,14.49911233,15.91988858,16.16755226,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,427,A,63.31585831,18.58683904,13.90260526,14.32353225,16.50288175,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,428,D,65.6766962,18.29423278,15.51625063,16.31833898,15.54787382,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,429,F,66.06993587,18.87213209,14.17248546,16.73360556,16.29171277,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,430,D,67.61575445,18.70467101,16.04013411,16.8562162,16.01473314,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,431,D,69.23988433,19.45485051,16.49275785,16.44017915,16.85209683,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,432,F,66.62056742,18.75987071,16.26651566,15.95816161,15.63601944,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,433,D,72.41751424,19.72225292,17.33922051,17.82197063,17.53407017,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,434,A,67.27058136,18.82965303,15.19225951,16.82706697,16.42160186,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,435,D,68.46573794,19.34030192,16.52575834,15.62347141,16.97620627,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,436,F,67.41461735,18.92255845,16.20628966,16.50342608,15.78234316,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,437,F,66.47754097,18.79389122,15.43410641,15.78764525,16.4618981,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,438,D,63.06657579,18.30430422,15.90304427,13.84797775,15.01124956,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,439,D,66.6466956,18.92841961,15.26172341,16.0850558,16.37149679,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,440,D,67.84199247,19.19737372,16.6843749,15.11842331,16.84182053,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,441,D,67.28033887,18.54135737,16.31505948,16.26487638,16.15904564,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,442,D,66.25723114,19.04898536,14.56645484,16.55188903,16.08990192,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,noviembre,443,G,32.71303243,18.9615272,0,13.75150523,0,0.5,0.3,0.3,0.12,11,01/11/2022 00:00
2022,diciembre,1,E,71.56310365,20.19001395,17.02703946,17.39057721,16.95547304,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,2,E,67.92867946,19.19468415,15.95439956,17.17533024,15.60426552,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,3,C,73.36835187,20.32669109,17.5198942,17.9333112,17.58845539,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,4,E,68.4955342,18.86305621,16.2950696,17.44834862,15.88905977,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,5,E,67.32146381,19.11073314,15.03220213,16.99614439,16.18238414,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,6,E,65.60068591,18.79726615,14.751996,15.91597947,16.13544429,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,7,E,66.97003491,18.65222094,15.20455114,16.58803678,16.52522604,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,8,E,72.08617248,19.9104293,16.88156149,17.68468869,17.60949299,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,9,E,65.88878504,18.88567811,15.01215659,16.74488933,15.24606101,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,10,C,69.76730045,19.35657016,15.92159403,17.47650481,17.01263145,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,11,E,67.02483154,19.03140238,15.7658395,16.47261828,15.75497138,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,12,E,69.676555,19.62325056,15.88679391,17.06487679,17.10163373,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,13,E,67.77304138,19.28344833,15.51625063,16.99946362,15.9738788,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,14,E,70.99721818,19.67545597,16.67065805,17.55705362,17.09405054,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,15,C,72.34593231,20.32876441,17.17879837,17.87543619,16.96293334,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,16,E,70.86351676,19.814725,16.3730479,17.43155047,17.2441934,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,17,E,69.20257597,19.35743271,15.8320123,17.02957483,16.98355614,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,18,E,69.23589664,19.27217265,16.29473442,17.5287411,16.14024846,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,19,E,71.43922151,19.9239556,16.74755728,17.47827702,17.28943162,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,20,E,69.43316872,19.3745755,16.75673385,16.92648932,16.37537006,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,21,E,66.87358084,18.83257183,15.91536728,16.85291247,15.27272926,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,22,E,71.43408669,19.66511772,17.26034198,17.46278646,17.04584053,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,23,E,67.80893155,19.14747061,15.76697667,16.90877781,15.98570646,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,24,E,65.54537096,18.28861114,15.71866232,15.96610929,15.57198821,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,25,E,67.86191607,18.71226768,15.687005,17.03390627,16.42873713,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,26,C,70.55884574,19.72362067,16.87501543,17.01894782,16.94126181,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,27,E,68.81571256,19.41214203,17.01177261,16.13298426,16.25881366,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,28,E,69.36769658,18.88053302,16.54100767,17.21346937,16.73268652,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,29,E,67.38229591,18.66016997,16.2165826,16.65154345,15.85399989,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,30,E,67.07163409,18.68841518,16.22254575,16.09103273,16.06964043,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,31,C,70.02582928,19.36041062,16.11819565,17.81021893,16.73700408,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,32,E,70.9294149,19.41656239,16.49639509,17.53382745,17.48262997,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,33,E,69.60928305,19.95927121,14.98240435,17.53714758,17.13045991,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,34,E,68.57268462,19.45441312,15.59097125,17.12334919,16.40395106,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,35,E,70.86682855,19.76615571,16.99206326,17.60158478,16.50702479,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,36,E,68.13024171,19.0035777,15.94016444,16.56738624,16.61911333,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,37,E,73.72106213,20.30882557,17.63979465,17.77233483,18.00010707,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,38,E,65.61376613,18.79204428,14.2028117,16.90263626,15.7162739,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,39,E,68.59596829,18.76993522,16.57987808,17.00310209,16.24305289,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,40,E,65.72243502,18.38568549,15.38911402,16.02652846,15.92110706,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,41,E,67.14895012,18.94831039,15.27575216,16.2072963,16.71759128,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,42,E,69.12434307,19.44928894,16.52662273,16.5051931,16.6432383,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,43,E,67.69875822,18.85576938,16.22353616,16.28834463,16.33110806,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,44,E,71.41002795,19.64861809,17.19857791,17.69138812,16.87144383,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,45,E,64.67709328,19.14570927,14.40828476,15.40637708,15.71672216,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,46,E,66.20804317,18.10866499,15.65335813,16.90382201,15.54219803,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,47,E,66.45215769,18.62398887,15.67243335,16.23694478,15.91879069,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,48,E,69.5824015,19.5640178,15.92390392,17.06285721,17.03162257,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
2022,diciembre,49,E,68.29962458,19.09650372,16.01162341,16.87111423,16.32038322,0.4,0.3,0.2,0.1,12,01/12/2022 00:00
